cinema_id,movie_id,booking_link
14,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
14,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
14,3393,https://www.muvicinemas.com/en/movies/Memory
14,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
14,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
14,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
14,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
13,3392,https://www.muvicinemas.com/en/movies/Black-Site
13,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
13,3400,https://www.muvicinemas.com/en/movies/Fantastic-Beasts-The-Secrets-Of-Dumbledore
13,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
13,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
13,3393,https://www.muvicinemas.com/en/movies/Memory
13,3404,https://www.muvicinemas.com/en/movies/The-Cellar
13,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
13,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
13,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
13,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
13,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
11,3392,https://www.muvicinemas.com/en/movies/Black-Site
11,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
11,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
11,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
11,3404,https://www.muvicinemas.com/en/movies/The-Cellar
11,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
11,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
11,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
11,3399,https://www.muvicinemas.com/en/movies/Vendetta
11,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
11,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
10,3392,https://www.muvicinemas.com/en/movies/Black-Site
10,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
10,3400,https://www.muvicinemas.com/en/movies/Fantastic-Beasts-The-Secrets-Of-Dumbledore
10,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
10,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
10,3393,https://www.muvicinemas.com/en/movies/Memory
10,3394,https://www.muvicinemas.com/en/movies/Shark-Bait
10,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
10,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
10,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
10,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
10,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
15,3392,https://www.muvicinemas.com/en/movies/Black-Site
15,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
15,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
15,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
15,3404,https://www.muvicinemas.com/en/movies/The-Cellar
15,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
15,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
15,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
16,3392,https://www.muvicinemas.com/en/movies/Black-Site
16,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
16,3400,https://www.muvicinemas.com/en/movies/Fantastic-Beasts-The-Secrets-Of-Dumbledore
16,3385,https://www.muvicinemas.com/en/movies/Firestarter
16,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
16,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
16,3393,https://www.muvicinemas.com/en/movies/Memory
16,3394,https://www.muvicinemas.com/en/movies/Shark-Bait
16,3404,https://www.muvicinemas.com/en/movies/The-Cellar
16,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
16,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
16,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
16,3399,https://www.muvicinemas.com/en/movies/Vendetta
16,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
16,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
18,3392,https://www.muvicinemas.com/en/movies/Black-Site
18,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
18,3385,https://www.muvicinemas.com/en/movies/Firestarter
18,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
18,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
18,3393,https://www.muvicinemas.com/en/movies/Memory
18,3404,https://www.muvicinemas.com/en/movies/The-Cellar
18,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
18,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
18,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
17,3392,https://www.muvicinemas.com/en/movies/Black-Site
17,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
17,3385,https://www.muvicinemas.com/en/movies/Firestarter
17,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
17,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
17,3393,https://www.muvicinemas.com/en/movies/Memory
17,3404,https://www.muvicinemas.com/en/movies/The-Cellar
17,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
17,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
17,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
17,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
17,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
19,3392,https://www.muvicinemas.com/en/movies/Black-Site
19,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
19,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
19,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
19,3393,https://www.muvicinemas.com/en/movies/Memory
19,3396,https://www.muvicinemas.com/en/movies/Random-Act-Of-Violence
19,3394,https://www.muvicinemas.com/en/movies/Shark-Bait
19,3404,https://www.muvicinemas.com/en/movies/The-Cellar
19,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
19,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
19,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
19,3399,https://www.muvicinemas.com/en/movies/Vendetta
19,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
19,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
20,3392,https://www.muvicinemas.com/en/movies/Black-Site
20,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
20,3400,https://www.muvicinemas.com/en/movies/Fantastic-Beasts-The-Secrets-Of-Dumbledore
20,3385,https://www.muvicinemas.com/en/movies/Firestarter
20,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
20,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
20,3396,https://www.muvicinemas.com/en/movies/Random-Act-Of-Violence
20,3404,https://www.muvicinemas.com/en/movies/The-Cellar
20,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
20,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
20,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
20,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
20,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
21,3392,https://www.muvicinemas.com/en/movies/Black-Site
21,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
21,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
21,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
21,3393,https://www.muvicinemas.com/en/movies/Memory
21,3394,https://www.muvicinemas.com/en/movies/Shark-Bait
21,3404,https://www.muvicinemas.com/en/movies/The-Cellar
21,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
21,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
21,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
22,3392,https://www.muvicinemas.com/en/movies/Black-Site
22,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
22,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
22,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
22,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
22,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
25,3392,https://www.muvicinemas.com/en/movies/Black-Site
25,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
25,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
25,3393,https://www.muvicinemas.com/en/movies/Memory
25,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
25,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
25,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
25,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
25,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
24,3392,https://www.muvicinemas.com/en/movies/Black-Site
24,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
24,3400,https://www.muvicinemas.com/en/movies/Fantastic-Beasts-The-Secrets-Of-Dumbledore
24,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
24,3393,https://www.muvicinemas.com/en/movies/Memory
24,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
24,3401,https://www.muvicinemas.com/en/movies/The-Unbearable-Weight-Of-Massive-Talent
24,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
24,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
24,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
47,3392,https://www.muvicinemas.com/en/movies/Black-Site
47,3395,https://www.muvicinemas.com/en/movies/Al-Ankaboot
47,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
47,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
47,3393,https://www.muvicinemas.com/en/movies/Memory
47,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
47,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
47,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
47,3390,https://www.muvicinemas.com/en/movies/Zombie-Ala-Janbi
32,3406,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=detective-conan-the-bride-of-shibuya-japanese
32,3395,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=el-ankaboot-arabic
32,3400,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=fantastic-beasts-the-secrets-of-dumbledore
32,3405,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=fireheart
32,3388,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=jujutsu-kaisen-0-the-movie-japanese
32,3393,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=memory
32,3391,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=sonic-the-hedgehog-2
32,3409,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=the-batman
32,3384,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=the-northman
32,3389,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=top-gun-maverick
32,3383,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=wahed-tany-arabic
32,3390,https://ksa.voxcinemas.com/showtimes?c=red-sea-mall-jeddah&m=zombie-ala-janbi-arabic
31,3395,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=el-ankaboot-arabic
31,3400,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=fantastic-beasts-the-secrets-of-dumbledore
31,3385,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=firestarter
31,3388,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=jujutsu-kaisen-0-the-movie-japanese
31,3393,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=memory
31,3391,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=sonic-the-hedgehog-2
31,3384,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=the-northman
31,3389,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=top-gun-maverick
31,3383,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=wahed-tany-arabic
31,3390,https://ksa.voxcinemas.com/showtimes?c=kingdom-centre-riyadh&m=zombie-ala-janbi-arabic
3,3395,https://www.amccinemas.com/movies/Al-Ankaboot
3,3414,https://www.amccinemas.com/movies/Harry-Potter--The-Chamber-Of-Secrets-
3,3388,https://www.amccinemas.com/movies/Jujutsu-Kaisen-0-The-Movie
3,3393,https://www.amccinemas.com/movies/Memory
3,3391,https://www.amccinemas.com/movies/Sonic-The-Hedgehog-2
3,3384,https://www.amccinemas.com/movies/The-Northman
3,3389,https://www.amccinemas.com/movies/Top-Gun-Maverick
3,3383,https://www.amccinemas.com/movies/Wahid-Tany
3,3390,https://www.amccinemas.com/movies/Zombie-Ala-Janbi
1,3385,https://www.amccinemas.com/movies/Firestarter-
1,3414,https://www.amccinemas.com/movies/Harry-Potter--The-Chamber-Of-Secrets-
1,3388,https://www.amccinemas.com/movies/Jujutsu-Kaisen-0-The-Movie
1,3393,https://www.amccinemas.com/movies/Memory
1,3408,https://www.amccinemas.com/movies/The-Lost-City-
1,3384,https://www.amccinemas.com/movies/The-Northman
1,3401,https://www.amccinemas.com/movies/The-Unbearable-Weight-Of-Massive-Talent-
1,3389,https://www.amccinemas.com/movies/Top-Gun-Maverick
1,3383,https://www.amccinemas.com/movies/Wahid-Tany
1,3390,https://www.amccinemas.com/movies/Zombie-Ala-Janbi
45,3414,https://www.amccinemas.com/movies/Harry-Potter--The-Chamber-Of-Secrets-
45,3388,https://www.amccinemas.com/movies/Jujutsu-Kaisen-0-The-Movie
45,3393,https://www.amccinemas.com/movies/Memory
45,3396,https://www.amccinemas.com/movies/Random-Act-Of-Violence-
45,3398,https://www.amccinemas.com/movies/Room-203-
23,3388,https://www.muvicinemas.com/en/movies/Jujutsu-Kaisen
23,3416,https://www.muvicinemas.com/en/movies/Jurassic-World-Dominion
23,3393,https://www.muvicinemas.com/en/movies/Memory
23,3384,https://www.muvicinemas.com/en/movies/The-Northman-Uni
23,3389,https://www.muvicinemas.com/en/movies/Top-Gun-Maverick
23,3383,https://www.muvicinemas.com/en/movies/Wahed-Taney
42,3389,https://www.amccinemas.com/movies/Top-Gun-Maverick
42,3383,https://www.amccinemas.com/movies/Wahid-Tany
