,movie_id,language_id
403,265,30
404,265,91
405,266,30
406,267,30
407,268,30
408,269,61
409,270,30
410,271,30
411,272,30
412,272,51
413,273,30
414,274,30
415,275,30
416,276,30
417,277,30
418,278,30
419,279,30
420,280,30
421,281,30
422,282,30
423,283,30
424,284,30
425,285,30
426,286,30
427,287,32
428,287,30
429,288,30
430,288,38
431,288,34
432,288,83
433,289,30
434,289,34
435,290,30
436,291,30
437,291,91
438,292,30
439,293,49
440,293,30
441,293,91
442,294,30
443,295,30
444,296,30
445,297,30
446,298,16
447,298,30
448,299,30
449,300,30
450,301,30
451,301,91
452,302,30
453,303,109
454,303,30
455,303,92
456,303,107
457,304,30
458,305,30
459,306,93
460,306,30
461,307,30
462,308,30
463,309,30
464,310,30
465,311,30
466,312,30
467,313,30
468,313,55
469,314,30
470,315,30
471,315,5
472,316,30
473,317,91
474,317,30
475,318,30
476,319,30
477,319,38
478,319,34
479,319,8
480,320,30
481,320,104
482,321,91
483,321,30
484,322,91
485,322,30
486,323,30
487,324,30
488,325,30
489,326,30
490,327,30
491,327,50
492,327,31
493,328,30
494,329,30
495,330,30
496,331,30
497,332,30
498,333,49
499,333,30
500,333,34
501,334,30
502,335,30
503,336,91
504,336,30
505,337,91
506,337,30
507,338,36
508,338,30
509,339,30
510,340,30
511,341,30
512,342,30
513,343,30
514,343,48
515,344,30
516,345,34
517,345,30
518,346,30
519,347,30
520,348,49
521,348,30
522,349,30
523,350,91
524,350,30
525,351,30
526,352,30
527,353,30
528,354,30
529,355,30
530,356,30
531,357,30
532,358,91
533,358,30
534,359,30
535,360,30
536,361,38
537,361,30
538,362,30
539,362,108
540,363,61
541,364,30
542,365,30
543,366,30
544,367,30
545,368,30
546,369,48
547,369,30
548,370,30
549,371,30
550,372,30
551,373,91
552,373,30
553,374,76
554,374,91
555,374,30
556,375,7
557,375,30
558,376,30
559,377,30
560,378,30
561,379,30
562,380,34
563,380,30
564,381,30
565,381,104
566,382,30
567,383,30
568,384,30
569,384,106
570,385,34
571,385,91
572,385,30
573,386,30
574,387,30
575,388,30
576,389,30
577,390,30
578,391,30
579,392,30
580,393,30
581,394,91
582,394,30
583,395,30
584,396,34
585,396,30
586,397,30
587,398,30
588,399,30
589,400,30
590,401,50
591,401,30
592,402,30
593,402,34
594,403,30
595,404,30
596,405,30
597,406,8
598,406,30
599,407,50
600,408,30
601,409,30
602,410,30
603,411,30
604,412,30
605,413,30
606,414,30
607,415,30
608,416,30
609,417,30
610,417,34
611,418,30
612,419,30
613,420,30
614,420,16
615,420,62
616,421,30
617,422,38
618,422,30
619,423,30
620,424,30
621,425,30
622,426,38
623,426,34
624,426,30
625,427,30
626,428,50
627,428,30
628,429,30
629,430,30
630,430,50
631,431,30
632,432,30
633,433,38
634,433,30
635,433,104
636,433,50
637,434,30
638,434,91
639,435,30
640,435,76
641,435,55
642,435,42
643,435,38
644,436,30
645,437,30
646,438,30
647,439,30
648,440,30
649,441,30
650,442,30
651,443,30
652,444,30
653,445,30
654,445,49
655,446,30
656,447,30
657,448,50
658,448,30
659,448,44
660,448,38
661,448,18
662,448,8
663,448,52
664,449,30
665,450,30
666,450,83
667,451,30
668,452,30
669,453,30
670,454,30
671,455,30
672,456,30
673,457,30
674,458,30
675,458,55
676,458,91
677,459,30
678,460,30
679,460,49
680,461,30
681,462,30
682,463,30
683,464,30
684,465,34
685,466,30
686,467,30
687,467,91
688,468,30
689,469,30
690,470,30
691,471,30
692,472,30
693,473,30
694,474,30
695,475,30
696,476,30
697,477,30
698,477,91
699,478,89
700,478,74
701,478,30
702,479,30
703,479,34
704,479,91
705,480,55
706,480,30
707,481,30
708,482,30
709,482,34
710,483,30
711,484,30
712,485,91
713,485,38
714,485,30
715,486,30
716,487,91
717,487,30
718,488,30
719,489,30
720,490,30
721,491,30
722,492,30
723,493,30
724,494,34
725,494,30
726,495,30
727,496,34
728,496,91
729,497,30
730,498,34
731,499,30
732,500,30
733,501,30
734,501,91
735,502,30
736,503,30
737,504,19
738,504,30
739,504,91
740,505,30
741,506,30
742,507,30
743,508,30
744,509,30
745,510,91
746,510,30
747,511,30
748,511,8
749,512,30
750,512,34
751,512,26
752,513,30
753,514,30
754,515,30
755,515,34
756,515,49
757,516,30
758,517,30
759,518,30
760,519,30
761,520,85
762,520,38
763,520,83
764,520,34
765,520,30
766,521,30
767,522,14
768,523,30
769,524,30
770,525,34
771,525,30
772,526,30
773,527,30
774,527,34
775,528,30
776,529,30
777,529,104
778,530,30
779,530,91
780,531,30
781,532,30
782,533,30
783,534,30
784,535,30
785,536,30
786,537,30
787,538,30
788,539,30
789,540,30
790,541,30
791,542,30
792,543,23
793,543,30
794,544,30
795,544,38
796,544,34
797,545,30
798,546,34
799,546,30
800,547,30
801,548,30
802,549,30
803,550,30
804,551,30
805,552,49
806,552,30
807,553,30
808,554,34
809,554,38
810,554,30
811,555,50
812,556,30
813,557,34
814,557,30
815,557,91
816,558,30
817,559,30
818,559,34
819,560,30
820,560,91
821,561,83
822,561,30
823,562,30
824,563,30
825,564,30
826,564,83
827,565,61
828,565,18
829,566,38
830,566,83
831,567,30
832,568,30
833,569,30
834,570,30
835,570,91
836,571,30
837,572,30
838,573,34
839,573,30
840,573,49
841,574,30
842,575,30
843,576,38
844,576,91
845,576,30
846,576,49
847,576,34
848,577,91
849,577,30
850,578,30
851,578,55
852,579,30
853,579,34
854,580,30
855,581,30
856,582,30
857,583,30
858,584,30
859,585,30
860,585,91
861,586,30
862,587,30
863,587,91
864,587,78
865,588,30
866,589,30
867,590,30
868,591,91
869,591,30
870,592,30
871,593,30
872,594,30
873,595,34
874,596,30
875,597,91
876,597,30
877,598,30
878,598,34
879,598,49
880,599,30
881,600,30
882,601,30
883,602,30
884,603,30
885,604,30
886,604,21
887,605,30
888,606,30
889,607,30
890,608,30
891,609,34
892,610,91
893,610,30
894,611,50
895,611,38
896,611,30
897,612,30
898,613,91
899,613,30
900,614,30
901,614,91
902,615,30
903,616,50
904,617,49
905,617,30
906,617,55
907,618,97
908,618,61
909,618,18
910,618,30
911,618,59
912,619,30
913,620,30
914,620,49
915,621,30
916,622,30
917,623,30
918,624,61
919,625,18
920,626,30
921,627,30
922,627,46
923,628,30
924,629,49
925,629,30
926,630,34
927,630,30
928,631,30
929,632,30
930,633,30
931,634,30
932,635,108
933,635,30
934,635,38
935,636,30
936,636,91
937,637,34
938,637,30
939,638,30
940,639,34
941,639,30
942,639,38
943,640,34
944,640,30
945,641,78
946,641,30
947,641,34
948,641,50
949,642,30
950,643,30
951,644,30
952,645,49
953,645,30
954,646,34
955,646,49
956,646,30
957,647,34
958,647,30
959,648,30
960,649,30
961,650,91
962,650,34
963,650,49
964,650,30
965,650,38
966,651,49
967,651,30
968,651,34
969,651,38
970,652,30
971,653,30
972,654,30
973,654,34
974,655,38
975,655,30
976,655,49
977,656,43
978,656,30
979,657,30
980,658,30
981,659,30
982,660,30
983,661,30
984,662,49
985,662,30
986,663,34
987,663,30
988,663,83
989,664,34
990,664,30
991,665,30
992,665,34
993,666,34
994,666,30
995,667,30
996,667,56
997,667,38
998,667,28
999,668,78
1000,668,34
1001,668,30
1002,669,30
1003,670,49
1004,670,30
1005,670,34
1006,671,30
1007,671,34
1008,672,30
1009,673,30
1010,673,38
1011,673,34
1012,674,83
1013,674,30
1014,675,34
1015,675,30
1016,676,30
1017,676,34
1018,677,30
1019,678,30
1020,679,30
1021,679,91
1022,680,30
1023,681,30
1024,682,61
1025,682,30
1026,683,49
1027,683,30
1028,684,30
1029,684,38
1030,685,83
1031,685,30
1032,686,30
1033,686,91
1034,687,30
1035,688,30
1036,689,34
1037,689,30
1038,690,91
1039,690,30
1040,690,34
1041,691,30
1042,691,34
1043,692,30
1044,693,30
1045,694,30
1046,695,30
1047,696,30
1048,697,30
1049,698,30
1050,699,30
1051,700,30
1052,700,49
1053,701,30
1054,702,38
1055,702,30
1056,702,92
1057,703,49
1058,703,30
1059,704,30
1060,705,30
1061,706,55
1062,706,30
1063,706,49
1064,707,30
1065,707,18
1066,708,30
1067,708,109
1068,709,30
1069,710,30
1070,711,30
1071,712,30
1072,713,30
1073,714,30
1074,715,30
1075,716,30
1076,716,49
1077,717,91
1078,717,30
1079,718,30
1080,719,30
1081,720,30
1082,720,104
1083,721,30
1084,722,21
1085,722,83
1086,722,30
1087,723,30
1088,724,30
1089,725,30
1090,726,91
1091,726,30
1092,727,30
1093,728,91
1094,728,18
1095,728,30
1096,729,30
1097,730,30
1098,731,30
1099,732,30
1100,733,30
1101,734,30
1102,735,30
1103,736,34
1104,736,30
1105,737,30
1106,738,83
1107,738,38
1108,738,30
1109,739,30
1110,740,30
1111,740,91
1112,740,78
1113,741,30
1114,742,30
1115,742,8
1116,743,30
1117,744,30
1118,745,30
1119,746,30
1120,746,38
1121,747,30
1122,748,30
1123,749,30
1124,750,38
1125,750,30
1126,751,50
1127,751,49
1128,751,30
1129,751,38
1130,752,30
1131,753,30
1132,754,30
1133,755,30
1134,756,30
1135,757,30
1136,758,30
1137,759,43
1138,759,30
1139,760,30
1140,761,30
1141,762,30
1142,763,30
1143,764,30
1144,765,30
1145,765,55
1146,766,49
1147,766,43
1148,766,30
1149,766,34
1150,767,30
1151,768,30
1152,769,30
1153,770,30
1154,771,30
1155,772,34
1156,772,30
1157,773,30
1158,774,30
1159,775,34
1160,775,49
1161,775,38
1162,775,30
1163,776,30
1164,777,108
1165,777,30
1166,778,108
1167,778,30
1168,778,91
1169,778,49
1170,779,34
1171,779,30
1172,779,49
1173,779,83
1174,780,55
1175,780,30
1176,781,34
1177,781,30
1178,782,30
1179,783,30
1180,784,30
1181,785,30
1182,786,30
1183,787,30
1184,788,30
1185,789,30
1186,789,104
1187,790,30
1188,791,30
1189,792,30
1190,793,30
1191,794,30
1192,795,30
1193,795,83
1194,795,34
1195,795,76
1196,795,38
1197,796,30
1198,797,30
1199,798,30
1200,798,34
1201,799,30
1202,800,30
1203,801,91
1204,801,30
1205,802,30
1206,803,34
1207,804,30
1208,805,30
1209,806,49
1210,806,30
1211,807,30
1212,808,30
1213,809,30
1214,810,30
1215,811,30
1216,812,30
1217,813,30
1218,814,91
1219,814,30
1220,815,34
1221,816,34
1222,817,30
1223,818,30
1224,818,55
1225,818,34
1226,819,30
1227,820,30
1228,821,34
1229,822,18
1230,822,91
1231,822,30
1232,823,30
1233,824,30
1234,824,49
1235,825,83
1236,825,49
1237,825,76
1238,825,55
1239,825,42
1240,825,38
1241,826,49
1242,826,30
1243,826,55
1244,826,34
1245,826,38
1246,827,30
1247,828,30
1248,829,49
1249,830,28
1250,830,34
1251,830,30
1252,831,34
1253,832,34
1254,832,76
1255,832,49
1256,833,49
1257,833,30
1258,834,55
1259,834,38
1260,834,30
1261,835,30
1262,836,30
1263,837,49
1264,837,8
1265,837,38
1266,837,30
1267,838,30
1268,839,30
1269,840,34
1270,840,30
1271,841,91
1272,841,30
1273,842,30
1274,843,91
1275,844,30
1276,845,91
1277,845,30
1278,846,30
1279,847,30
1280,848,38
1281,848,42
1282,848,91
1283,848,30
1284,848,8
1285,848,67
1286,849,30
1287,850,30
1288,851,49
1289,852,30
1290,852,55
1291,853,30
1292,854,8
1293,854,100
1294,854,30
1295,855,30
1296,856,30
1297,857,104
1298,857,34
1299,857,30
1300,858,91
1301,858,49
1302,858,30
1303,859,30
1304,860,100
1305,860,42
1306,860,50
1307,860,34
1308,860,91
1309,860,38
1310,860,30
1311,861,38
1312,861,30
1313,861,83
1314,862,30
1315,862,49
1316,863,30
1317,864,30
1318,865,34
1319,865,49
1320,865,30
1321,866,50
1322,867,50
1323,867,61
1324,867,18
1325,868,30
1326,869,30
1327,870,49
1328,870,30
1329,870,55
1330,870,91
1331,870,86
1332,871,104
1333,871,30
1334,872,30
1335,873,55
1336,873,30
1337,873,34
1338,874,30
1339,874,38
1340,874,55
1341,874,49
1342,875,30
1343,875,48
1344,876,34
1345,876,30
1346,876,42
1347,876,108
1348,876,49
1349,877,30
1350,878,38
1351,878,30
1352,879,30
1353,879,83
1354,880,83
1355,881,30
1356,882,30
1357,883,30
1358,884,93
1359,884,55
1360,885,30
1361,885,83
1362,885,50
1363,886,30
1364,886,91
1365,887,91
1366,887,30
1367,888,30
1368,889,30
1369,890,30
1370,891,48
1371,891,30
1372,891,49
1373,891,108
1374,892,30
1375,892,55
1376,893,30
1377,894,91
1378,894,30
1379,895,49
1380,895,34
1381,895,30
1382,896,50
1383,896,97
1384,896,30
1385,897,34
1386,897,38
1387,897,49
1388,897,30
1389,898,30
1390,898,91
1391,898,18
1392,899,30
1393,899,43
1394,899,83
1395,899,34
1396,900,91
1397,900,30
1398,901,62
1399,901,30
1400,902,30
1401,903,30
1402,904,30
1403,905,38
1404,906,30
1405,906,55
1406,907,38
1407,907,91
1408,907,34
1409,907,30
1410,907,83
1411,908,34
1412,908,30
1413,908,18
1414,908,83
1415,908,104
1416,909,49
1417,909,55
1418,909,34
1419,909,30
1420,910,30
1421,910,34
1422,910,49
1423,911,30
1424,912,30
1425,912,91
1426,913,30
1427,914,38
1428,914,30
1429,915,30
1430,916,30
1431,917,83
1432,917,30
1433,917,34
1434,917,49
1435,917,8
1436,917,38
1437,918,49
1438,918,34
1439,918,30
1440,919,50
1441,920,30
1442,921,30
1443,922,34
1444,923,38
1445,923,30
1446,924,49
1447,924,30
1448,924,34
1449,924,38
1450,924,33
1451,925,61
1452,926,31
1453,926,30
1454,927,30
1455,928,30
1456,928,91
1457,929,30
1458,930,30
1459,931,30
1460,932,30
1461,933,30
1462,934,30
1463,935,30
1464,935,38
1465,935,8
1466,935,39
1467,936,49
1468,936,30
1469,936,83
1470,937,43
1471,937,30
1472,938,30
1473,939,30
1474,939,49
1475,940,30
1476,941,30
1477,942,30
1478,942,83
1479,942,34
1480,942,20
1481,943,93
1482,944,30
1483,945,30
1484,946,103
1485,946,8
1486,946,30
1487,947,91
1488,947,30
1489,948,30
1490,948,91
1491,949,49
1492,949,30
1493,949,34
1494,949,50
1495,949,38
1496,950,30
1497,951,30
1498,952,30
1499,953,30
1500,954,30
1501,955,30
1502,956,30
1503,957,30
1504,958,30
1505,959,30
1506,960,30
1507,961,30
1508,962,30
1509,963,30
1510,964,30
1511,965,30
1512,966,30
1513,967,30
1514,968,49
1515,968,30
1516,969,30
1517,970,30
1518,971,30
1519,972,30
1520,972,81
1521,972,55
1522,972,39
1523,972,17
1524,973,30
1525,974,30
1526,975,30
1527,976,30
1528,977,30
1529,978,30
1530,979,30
1531,980,30
1532,981,55
1533,981,49
1534,981,30
1535,982,30
1536,983,30
1537,984,30
1538,985,30
1539,986,30
1540,987,30
1541,988,30
1542,988,108
1543,989,30
1544,990,30
1545,991,30
1546,992,30
1547,993,91
1548,993,30
1549,994,91
1550,994,30
1551,995,30
1552,995,51
1553,996,30
1554,996,51
1555,997,30
1556,997,51
1557,998,30
1558,999,30
1559,999,34
1560,999,83
1561,999,51
1562,1000,33
1563,1000,30
1564,1001,30
1565,1002,30
1566,1003,30
1567,1004,30
1568,1005,30
1569,1006,30
1570,1007,49
1571,1007,30
1572,1008,30
1573,1009,30
1574,1010,30
1575,1011,91
1576,1011,30
1577,1012,34
1578,1012,30
1579,1013,30
1580,1014,5
1581,1014,30
1582,1015,30
1583,1016,30
1584,1017,21
1585,1017,30
1586,1017,83
1587,1018,49
1588,1018,30
1589,1019,30
1590,1020,30
1591,1021,30
1592,1022,91
1593,1022,43
1594,1022,30
1595,1023,30
1596,1024,70
1597,1024,34
1598,1024,30
1599,1025,78
1600,1025,30
1601,1026,30
1602,1027,30
1603,1028,30
1604,1029,30
1605,1030,30
1606,1031,30
1607,1031,49
1608,1032,1
1609,1032,30
1610,1032,34
1611,1032,26
1612,1033,30
1613,1034,30
1614,1035,30
1615,1036,30
1616,1037,101
1617,1037,18
1618,1037,83
1619,1037,61
1620,1038,30
1621,1039,30
1622,1040,30
1623,1041,30
1624,1042,91
1625,1042,30
1626,1043,30
1627,1044,30
1628,1045,30
1629,1046,83
1630,1046,26
1631,1046,90
1632,1047,30
1633,1048,30
1634,1049,30
1635,1050,30
1636,1051,30
1637,1052,91
1638,1052,30
1639,1053,30
1640,1053,91
1641,1054,30
1642,1055,30
1643,1056,30
1644,1057,30
1645,1058,30
1646,1059,49
1647,1059,50
1648,1059,30
1649,1060,30
1650,1061,30
1651,1062,30
1652,1063,30
1653,1064,49
1654,1064,30
1655,1065,30
1656,1066,83
1657,1066,30
1658,1067,47
1659,1067,30
1660,1068,30
1661,1068,93
1662,1069,30
1663,1070,30
1664,1071,30
1665,1071,91
1666,1072,30
1667,1072,91
1668,1073,30
1669,1074,30
1670,1074,49
1671,1075,30
1672,1076,30
1673,1076,49
1674,1077,30
1675,1078,30
1676,1079,30
1677,1080,30
1678,1080,91
1679,1081,50
1680,1081,59
1681,1081,28
1682,1081,30
1683,1082,30
1684,1083,30
1685,1084,91
1686,1084,30
1687,1084,38
1688,1085,30
1689,1086,30
1690,1087,30
1691,1088,30
1692,1089,30
1693,1089,61
1694,1090,30
1695,1091,8
1696,1091,29
1697,1091,93
1698,1091,30
1699,1091,38
1700,1092,30
1701,1093,30
1702,1094,30
1703,1095,50
1704,1096,30
1705,1096,34
1706,1097,30
1707,1098,91
1708,1098,30
1709,1099,50
1710,1099,49
1711,1099,30
1712,1099,34
1713,1100,30
1714,1101,30
1715,1102,91
1716,1102,30
1717,1103,30
1718,1103,61
1719,1103,34
1720,1103,18
1721,1103,49
1722,1103,50
1723,1104,30
1724,1104,5
1725,1104,78
1726,1105,30
1727,1106,30
1728,1107,91
1729,1107,30
1730,1107,39
1731,1108,49
1732,1108,30
1733,1108,34
1734,1109,50
1735,1110,34
1736,1111,34
1737,1111,30
1738,1111,49
1739,1111,38
1740,1112,55
1741,1112,30
1742,1113,30
1743,1113,91
1744,1114,30
1745,1114,50
1746,1114,91
1747,1114,49
1748,1115,30
1749,1116,30
1750,1117,83
1751,1117,38
1752,1117,91
1753,1117,30
1754,1118,30
1755,1119,30
1756,1120,30
1757,1120,91
1758,1121,30
1759,1122,30
1760,1122,55
1761,1123,30
1762,1124,30
1763,1125,30
1764,1126,5
1765,1126,30
1766,1127,30
1767,1128,30
1768,1129,30
1769,1130,30
1770,1131,30
1771,1132,30
1772,1133,30
1773,1134,30
1774,1135,30
1775,1135,49
1776,1136,30
1777,1136,34
1778,1137,30
1779,1138,30
1780,1139,83
1781,1139,30
1782,1140,91
1783,1140,30
1784,1141,30
1785,1141,83
1786,1142,30
1787,1142,49
1788,1142,38
1789,1143,30
1790,1144,30
1791,1145,85
1792,1145,24
1793,1145,15
1794,1145,83
1795,1145,76
1796,1145,30
1797,1146,30
1798,1147,98
1799,1147,38
1800,1147,61
1801,1147,43
1802,1147,30
1803,1148,30
1804,1148,61
1805,1149,30
1806,1150,30
1807,1151,30
1808,1152,18
1809,1152,30
1810,1152,38
1811,1153,30
1812,1154,30
1813,1155,30
1814,1156,91
1815,1156,34
1816,1156,30
1817,1157,18
1818,1157,50
1819,1157,30
1820,1158,30
1821,1159,30
1822,1160,30
1823,1161,30
1824,1162,30
1825,1163,30
1826,1164,30
1827,1165,30
1828,1166,30
1829,1167,30
1830,1167,91
1831,1167,38
1832,1167,49
1833,1167,61
1834,1168,30
1835,1169,83
1836,1169,30
1837,1170,31
1838,1170,30
1839,1171,30
1840,1172,30
1841,1173,30
1842,1174,30
1843,1175,30
1844,1176,76
1845,1176,83
1846,1176,30
1847,1177,30
1848,1178,30
1849,1179,30
1850,1180,91
1851,1180,30
1852,1180,34
1853,1181,85
1854,1181,30
1855,1181,15
1856,1182,91
1857,1182,30
1858,1183,30
1859,1184,30
1860,1185,30
1861,1185,38
1862,1186,30
1863,1187,30
1864,1187,18
1865,1187,61
1866,1188,30
1867,1189,30
1868,1190,30
1869,1191,30
1870,1192,30
1871,1193,61
1872,1193,30
1873,1194,83
1874,1194,30
1875,1195,30
1876,1195,83
1877,1195,34
1878,1196,30
1879,1197,91
1880,1197,30
1881,1198,91
1882,1198,78
1883,1198,30
1884,1198,63
1885,1199,30
1886,1200,30
1887,1201,30
1888,1202,30
1889,1202,42
1890,1203,30
1891,1204,30
1892,1205,30
1893,1206,30
1894,1206,76
1895,1207,30
1896,1207,34
1897,1208,30
1898,1209,30
1899,1210,30
1900,1211,93
1901,1211,49
1902,1211,30
1903,1211,34
1904,1212,38
1905,1212,27
1906,1212,18
1907,1212,61
1908,1212,30
1909,1213,30
1910,1214,30
1911,1215,30
1912,1216,30
1913,1216,61
1914,1216,98
1915,1217,30
1916,1218,91
1917,1218,38
1918,1218,30
1919,1218,42
1920,1219,34
1921,1219,30
1922,1220,34
1923,1221,78
1924,1221,34
1925,1221,30
1926,1222,30
1927,1223,30
1928,1224,30
1929,1225,3
1930,1225,30
1931,1226,30
1932,1227,30
1933,1228,30
1934,1229,100
1935,1229,30
1936,1230,94
1937,1230,11
1938,1230,30
1939,1231,30
1940,1232,91
1941,1232,55
1942,1232,30
1943,1233,18
1944,1233,61
1945,1233,64
1946,1233,30
1947,1233,50
1948,1234,30
1949,1235,30
1950,1235,52
1951,1236,30
1952,1237,18
1953,1237,30
1954,1238,30
1955,1239,83
1956,1239,30
1957,1240,30
1958,1241,30
1959,1242,30
1960,1243,30
1961,1244,30
1962,1245,30
1963,1246,30
1964,1247,30
1965,1248,91
1966,1249,30
1967,1250,30
1968,1251,30
1969,1252,30
1970,1253,30
1971,1253,49
1972,1254,30
1973,1255,30
1974,1256,91
1975,1256,30
1976,1257,30
1977,1258,30
1978,1259,30
1979,1260,30
1980,1261,30
1981,1262,30
1982,1263,30
1983,1264,30
1984,1265,30
1985,1266,30
1986,1267,30
1987,1268,30
1988,1269,30
1989,1270,30
1990,1271,30
1991,1271,91
1992,1272,30
1993,1272,81
1994,1273,30
1995,1274,30
1996,1275,17
1997,1275,49
1998,1275,91
1999,1276,30
2000,1277,30
2001,1278,30
2002,1279,30
2003,1280,30
2004,1280,61
2005,1280,18
2006,1281,75
2007,1282,30
2008,1283,30
2009,1284,30
2010,1285,30
2011,1286,30
2012,1287,30
2013,1288,30
2014,1289,30
2015,1290,30
2016,1290,83
2017,1291,30
2018,1292,30
2019,1293,34
2020,1293,83
2021,1293,91
2022,1293,30
2023,1293,50
2024,1294,30
2025,1295,30
2026,1296,30
2027,1297,30
2028,1298,30
2029,1299,30
2030,1300,93
2031,1300,71
2032,1301,30
2033,1302,30
2034,1302,8
2035,1303,30
2036,1303,38
2037,1304,30
2038,1305,30
2039,1306,30
2040,1307,75
2041,1308,30
2042,1309,30
2043,1310,30
2044,1310,61
2045,1311,30
2046,1311,8
2047,1312,30
2048,1313,30
2049,1314,30
2050,1314,91
2051,1315,34
2052,1315,30
2053,1316,30
2054,1317,30
2055,1318,46
2056,1318,30
2057,1318,83
2058,1319,18
2059,1319,61
2060,1319,30
2061,1320,34
2062,1320,30
2063,1320,91
2064,1321,30
2065,1322,30
2066,1322,42
2067,1323,34
2068,1323,30
2069,1324,30
2070,1325,30
2071,1326,30
2072,1327,30
2073,1328,34
2074,1328,38
2075,1328,55
2076,1328,30
2077,1329,34
2078,1329,30
2079,1330,83
2080,1330,30
2081,1331,30
2082,1331,77
2083,1332,30
2084,1333,30
2085,1334,30
2086,1334,83
2087,1335,30
2088,1335,106
2089,1336,30
2090,1336,38
2091,1337,30
2092,1338,30
2093,1339,30
2094,1340,30
2095,1341,30
2096,1342,30
2097,1343,83
2098,1343,30
2099,1344,30
2100,1345,30
2101,1346,30
2102,1346,49
2103,1346,38
2104,1347,30
2105,1347,91
2106,1348,30
2107,1349,55
2108,1349,91
2109,1349,30
2110,1349,34
2111,1350,30
2112,1351,30
2113,1352,30
2114,1352,49
2115,1353,34
2116,1353,30
2117,1354,30
2118,1355,30
2119,1356,30
2120,1357,34
2121,1357,30
2122,1358,30
2123,1359,92
2124,1359,30
2125,1360,30
2126,1360,50
2127,1360,61
2128,1361,49
2129,1361,30
2130,1362,30
2131,1362,42
2132,1363,30
2133,1363,108
2134,1364,30
2135,1365,30
2136,1365,91
2137,1366,30
2138,1367,30
2139,1368,30
2140,1369,30
2141,1370,30
2142,1371,30
2143,1372,30
2144,1373,30
2145,1374,30
2146,1375,30
2147,1376,30
2148,1377,30
2149,1378,30
2150,1379,30
2151,1380,30
2152,1381,30
2153,1382,30
2154,1383,30
2155,1384,30
2156,1385,30
2157,1386,30
2158,1387,30
2159,1388,30
2160,1389,30
2161,1390,30
2162,1391,30
2163,1392,30
2164,1393,30
2165,1394,30
2166,1395,30
2167,1396,30
2168,1397,55
2169,1397,38
2170,1397,34
2171,1397,8
2172,1397,53
2173,1397,39
2174,1397,30
2175,1398,34
2176,1398,30
2177,1398,91
2178,1399,30
2179,1400,30
2180,1401,30
2181,1401,2
2182,1402,30
2183,1403,91
2184,1403,30
2185,1404,30
2186,1405,30
2187,1405,18
2188,1405,91
2189,1405,49
2190,1406,30
2191,1407,30
2192,1408,30
2193,1408,91
2194,1409,68
2195,1409,38
2196,1410,30
2197,1411,30
2198,1412,42
2199,1412,30
2200,1413,30
2201,1414,30
2202,1415,30
2203,1416,50
2204,1417,30
2205,1418,30
2206,1419,30
2207,1420,55
2208,1420,30
2209,1420,38
2210,1420,49
2211,1421,30
2212,1422,30
2213,1423,30
2214,1424,30
2215,1424,49
2216,1425,34
2217,1425,38
2218,1425,26
2219,1425,30
2220,1426,30
2221,1426,91
2222,1427,30
2223,1428,30
2224,1429,30
2225,1429,78
2226,1430,30
2227,1431,30
2228,1432,30
2229,1433,30
2230,1434,30
2231,1435,30
2232,1435,45
2233,1436,48
2234,1436,30
2235,1437,30
2236,1438,30
2237,1439,30
2238,1440,49
2239,1440,38
2240,1440,30
2241,1440,34
2242,1441,30
2243,1441,91
2244,1442,34
2245,1442,30
2246,1443,30
2247,1443,34
2248,1444,30
2249,1445,30
2250,1446,30
2251,1447,34
2252,1447,30
2253,1448,30
2254,1449,30
2255,1450,30
2256,1450,34
2257,1451,30
2258,1452,30
2259,1453,30
2260,1454,30
2261,1455,30
2262,1455,5
2263,1456,83
2264,1456,34
2265,1456,30
2266,1457,38
2267,1457,93
2268,1457,108
2269,1457,34
2270,1457,30
2271,1458,30
2272,1459,30
2273,1460,34
2274,1460,30
2275,1460,27
2276,1461,30
2277,1462,30
2278,1463,55
2279,1463,38
2280,1463,30
2281,1464,38
2282,1464,30
2283,1464,44
2284,1465,30
2285,1466,30
2286,1467,30
2287,1468,30
2288,1469,34
2289,1469,30
2290,1470,30
2291,1471,30
2292,1472,30
2293,1473,30
2294,1474,30
2295,1475,5
2296,1475,30
2297,1476,30
2298,1477,30
2299,1478,30
2300,1478,38
2301,1478,34
2302,1478,83
2303,1479,30
2304,1480,30
2305,1481,30
2306,1482,38
2307,1482,30
2308,1483,30
2309,1484,30
2310,1485,30
2311,1486,30
2312,1487,30
2313,1488,30
2314,1488,93
2315,1489,30
2316,1490,30
2317,1491,30
2318,1492,30
2319,1493,30
2320,1494,30
2321,1495,30
2322,1496,30
2323,1497,30
2324,1498,30
2325,1498,91
2326,1499,30
2327,1500,30
2328,1501,88
2329,1501,43
2330,1501,30
2331,1502,30
2332,1502,87
2333,1503,30
2334,1504,30
2335,1504,76
2336,1504,83
2337,1505,30
2338,1506,30
2339,1507,30
2340,1508,30
2341,1509,30
2342,1510,34
2343,1510,49
2344,1510,30
2345,1511,30
2346,1512,30
2347,1513,30
2348,1514,34
2349,1514,30
2350,1515,30
2351,1515,93
2352,1516,91
2353,1516,30
2354,1516,55
2355,1517,30
2356,1518,30
2357,1519,30
2358,1520,30
2359,1521,30
2360,1522,30
2361,1523,30
2362,1524,30
2363,1525,30
2364,1526,30
2365,1527,49
2366,1527,30
2367,1528,30
2368,1529,30
2369,1530,30
2370,1531,30
